pvarname,evarname,n,e_table_name,p_table_name
CFDDS,DR1TACAR,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TALCO,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TATOA,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TATOC,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TB12A,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TBCAR,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TCAFF,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TCALC,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TCARB,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TCHOL,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TCOPP,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TCRYP,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TFA,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TFDFE,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TFF,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TFIBE,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TFOLA,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TIRON,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TKCAL,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TLYCO,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TLZ,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TM161,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TM181,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TM201,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TM221,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TMAGN,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TMFAT,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TMOIS,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TNIAC,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TNUMF,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TP182,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TP183,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TP184,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TP204,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TP205,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TP225,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TP226,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TPFAT,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TPHOS,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TPOTA,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TPROT,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TRET,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TS040,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TS060,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TS080,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TS100,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TS120,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TS140,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TS160,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TS180,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TSELE,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TSFAT,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TSODI,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TSUGR,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TTFAT,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TTHEO,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TVARA,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TVB1,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TVB12,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TVB2,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TVB6,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TVC,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TVD,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TVK,1457,DR1TOT_H,CFQ_H
CFDDS,DR1TZINC,1457,DR1TOT_H,CFQ_H
CFDDS,DR2TACAR,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TALCO,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TATOA,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TATOC,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TB12A,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TBCAR,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TCAFF,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TCALC,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TCARB,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TCHL,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TCHOL,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TCOPP,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TCRYP,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TFA,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TFDFE,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TFF,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TFIBE,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TFOLA,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TIRON,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TKCAL,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TLYCO,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TLZ,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TM161,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TM181,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TM201,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TM221,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TMAGN,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TMFAT,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TMOIS,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TNIAC,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TNUMF,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TP182,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TP183,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TP184,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TP204,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TP205,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TP225,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TP226,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TPFAT,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TPHOS,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TPOTA,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TPROT,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TRET,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TS040,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TS060,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TS080,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TS100,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TS120,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TS140,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TS160,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TS180,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TSELE,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TSFAT,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TSODI,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TSUGR,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TTFAT,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TTHEO,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TVARA,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TVB1,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TVB12,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TVB2,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TVB6,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TVC,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TVD,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TVK,1348,DR2TOT_H,CFQ_H
CFDDS,DR2TZINC,1348,DR2TOT_H,CFQ_H
CFDDS,DS1DSCNT,1451,DS1TOT_H,CFQ_H
CFDDS,DS1TCAFF,2,DS1TOT_H,CFQ_H
CFDDS,DS1TCALC,625,DS1TOT_H,CFQ_H
CFDDS,DS1TCARB,209,DS1TOT_H,CFQ_H
CFDDS,DS1TCHL,63,DS1TOT_H,CFQ_H
CFDDS,DS1TCHOL,172,DS1TOT_H,CFQ_H
CFDDS,DS1TCOPP,452,DS1TOT_H,CFQ_H
CFDDS,DS1TFA,478,DS1TOT_H,CFQ_H
CFDDS,DS1TFDFE,478,DS1TOT_H,CFQ_H
CFDDS,DS1TFIBE,43,DS1TOT_H,CFQ_H
CFDDS,DS1TIODI,357,DS1TOT_H,CFQ_H
CFDDS,DS1TIRON,256,DS1TOT_H,CFQ_H
CFDDS,DS1TKCAL,411,DS1TOT_H,CFQ_H
CFDDS,DS1TLYCO,223,DS1TOT_H,CFQ_H
CFDDS,DS1TLZ,263,DS1TOT_H,CFQ_H
CFDDS,DS1TMAGN,481,DS1TOT_H,CFQ_H
CFDDS,DS1TMFAT,20,DS1TOT_H,CFQ_H
CFDDS,DS1TNIAC,486,DS1TOT_H,CFQ_H
CFDDS,DS1TPFAT,113,DS1TOT_H,CFQ_H
CFDDS,DS1TPHOS,311,DS1TOT_H,CFQ_H
CFDDS,DS1TPOTA,344,DS1TOT_H,CFQ_H
CFDDS,DS1TPROT,66,DS1TOT_H,CFQ_H
CFDDS,DS1TSELE,424,DS1TOT_H,CFQ_H
CFDDS,DS1TSFAT,50,DS1TOT_H,CFQ_H
CFDDS,DS1TSODI,116,DS1TOT_H,CFQ_H
CFDDS,DS1TSUGR,127,DS1TOT_H,CFQ_H
CFDDS,DS1TTFAT,264,DS1TOT_H,CFQ_H
CFDDS,DS1TVB1,460,DS1TOT_H,CFQ_H
CFDDS,DS1TVB12,512,DS1TOT_H,CFQ_H
CFDDS,DS1TVB2,458,DS1TOT_H,CFQ_H
CFDDS,DS1TVB6,497,DS1TOT_H,CFQ_H
CFDDS,DS1TVC,554,DS1TOT_H,CFQ_H
CFDDS,DS1TVD,659,DS1TOT_H,CFQ_H
CFDDS,DS1TVK,394,DS1TOT_H,CFQ_H
CFDDS,DS1TZINC,486,DS1TOT_H,CFQ_H
CFDDS,DS2AN,1348,DS2TOT_H,CFQ_H
CFDDS,DS2ANCNT,1348,DS2TOT_H,CFQ_H
CFDDS,DS2DS,1347,DS2TOT_H,CFQ_H
CFDDS,DS2DSCNT,1347,DS2TOT_H,CFQ_H
CFDDS,DS2TCAFF,2,DS2TOT_H,CFQ_H
CFDDS,DS2TCALC,610,DS2TOT_H,CFQ_H
CFDDS,DS2TCARB,201,DS2TOT_H,CFQ_H
CFDDS,DS2TCHL,64,DS2TOT_H,CFQ_H
CFDDS,DS2TCHOL,188,DS2TOT_H,CFQ_H
CFDDS,DS2TCOPP,465,DS2TOT_H,CFQ_H
CFDDS,DS2TFA,493,DS2TOT_H,CFQ_H
CFDDS,DS2TFDFE,493,DS2TOT_H,CFQ_H
CFDDS,DS2TFIBE,44,DS2TOT_H,CFQ_H
CFDDS,DS2TIODI,372,DS2TOT_H,CFQ_H
CFDDS,DS2TIRON,260,DS2TOT_H,CFQ_H
CFDDS,DS2TKCAL,397,DS2TOT_H,CFQ_H
CFDDS,DS2TLYCO,231,DS2TOT_H,CFQ_H
CFDDS,DS2TLZ,270,DS2TOT_H,CFQ_H
CFDDS,DS2TMAGN,491,DS2TOT_H,CFQ_H
CFDDS,DS2TMFAT,23,DS2TOT_H,CFQ_H
CFDDS,DS2TNIAC,497,DS2TOT_H,CFQ_H
CFDDS,DS2TPFAT,121,DS2TOT_H,CFQ_H
CFDDS,DS2TPHOS,318,DS2TOT_H,CFQ_H
CFDDS,DS2TPOTA,356,DS2TOT_H,CFQ_H
CFDDS,DS2TPROT,66,DS2TOT_H,CFQ_H
CFDDS,DS2TSELE,436,DS2TOT_H,CFQ_H
CFDDS,DS2TSFAT,53,DS2TOT_H,CFQ_H
CFDDS,DS2TSODI,111,DS2TOT_H,CFQ_H
CFDDS,DS2TSUGR,102,DS2TOT_H,CFQ_H
CFDDS,DS2TTFAT,278,DS2TOT_H,CFQ_H
CFDDS,DS2TVB1,470,DS2TOT_H,CFQ_H
CFDDS,DS2TVB12,529,DS2TOT_H,CFQ_H
CFDDS,DS2TVB2,469,DS2TOT_H,CFQ_H
CFDDS,DS2TVB6,508,DS2TOT_H,CFQ_H
CFDDS,DS2TVC,567,DS2TOT_H,CFQ_H
CFDDS,DS2TVD,674,DS2TOT_H,CFQ_H
CFDDS,DS2TVK,404,DS2TOT_H,CFQ_H
CFDDS,DS2TZINC,498,DS2TOT_H,CFQ_H
CFDDS,DSQTCAFF,2,DSQTOT_H,CFQ_H
CFDDS,DSQTCALC,745,DSQTOT_H,CFQ_H
CFDDS,DSQTCARB,215,DSQTOT_H,CFQ_H
CFDDS,DSQTCHL,70,DSQTOT_H,CFQ_H
CFDDS,DSQTCHOL,219,DSQTOT_H,CFQ_H
CFDDS,DSQTCOPP,520,DSQTOT_H,CFQ_H
CFDDS,DSQTFA,550,DSQTOT_H,CFQ_H
CFDDS,DSQTFDFE,550,DSQTOT_H,CFQ_H
CFDDS,DSQTFIBE,37,DSQTOT_H,CFQ_H
CFDDS,DSQTIODI,409,DSQTOT_H,CFQ_H
CFDDS,DSQTIRON,253,DSQTOT_H,CFQ_H
CFDDS,DSQTKCAL,490,DSQTOT_H,CFQ_H
CFDDS,DSQTLYCO,261,DSQTOT_H,CFQ_H
CFDDS,DSQTLZ,320,DSQTOT_H,CFQ_H
CFDDS,DSQTMAGN,566,DSQTOT_H,CFQ_H
CFDDS,DSQTMFAT,23,DSQTOT_H,CFQ_H
CFDDS,DSQTNIAC,554,DSQTOT_H,CFQ_H
CFDDS,DSQTPFAT,135,DSQTOT_H,CFQ_H
CFDDS,DSQTPHOS,345,DSQTOT_H,CFQ_H
CFDDS,DSQTPOTA,379,DSQTOT_H,CFQ_H
CFDDS,DSQTPROT,69,DSQTOT_H,CFQ_H
CFDDS,DSQTSELE,486,DSQTOT_H,CFQ_H
CFDDS,DSQTSFAT,62,DSQTOT_H,CFQ_H
CFDDS,DSQTSODI,141,DSQTOT_H,CFQ_H
CFDDS,DSQTSUGR,195,DSQTOT_H,CFQ_H
CFDDS,DSQTTFAT,297,DSQTOT_H,CFQ_H
CFDDS,DSQTVB1,529,DSQTOT_H,CFQ_H
CFDDS,DSQTVB12,616,DSQTOT_H,CFQ_H
CFDDS,DSQTVB2,526,DSQTOT_H,CFQ_H
CFDDS,DSQTVB6,567,DSQTOT_H,CFQ_H
CFDDS,DSQTVC,660,DSQTOT_H,CFQ_H
CFDDS,DSQTVD,780,DSQTOT_H,CFQ_H
CFDDS,DSQTVK,441,DSQTOT_H,CFQ_H
CFDDS,DSQTZINC,559,DSQTOT_H,CFQ_H
CFDDS,HOQ065,1576,HOQ_H,CFQ_H
CFDDS,LBDB12SI,1520,VITB12_H,CFQ_H
CFDDS,LBDHBG,1536,HEPBD_H,CFQ_H
CFDDS,LBDHD,1536,HEPBD_H,CFQ_H
CFDDS,LBXHBC,1539,HEPBD_H,CFQ_H
CFDDS,LBDHEG,1539,HEPE_H,CFQ_H
CFDDS,LBDHEM,1539,HEPE_H,CFQ_H
CFDDS,LBDRPCR,0,HPVP_H,CFQ_H
CFDDS,LBDRPCR,0,HPVSWR_H,CFQ_H
CFDDS,LBXHP2C,0,HPVSWR_H,CFQ_H
CFDDS,LBX10AL,336,ALD_H,CFQ_H
CFDDS,LBX3AL,402,ALD_H,CFQ_H
CFDDS,LBX4AL,413,ALD_H,CFQ_H
CFDDS,LBX5AL,417,ALD_H,CFQ_H
CFDDS,LBX6AL,369,ALD_H,CFQ_H
CFDDS,LBX7AL,351,ALD_H,CFQ_H
CFDDS,LBX8AL,343,ALD_H,CFQ_H
CFDDS,LBX9AL,356,ALD_H,CFQ_H
CFDDS,LBXBZAL,351,ALD_H,CFQ_H
CFDDS,LBXCRAL,402,ALD_H,CFQ_H
CFDDS,LBXI5AL,426,ALD_H,CFQ_H
CFDDS,LBXTLAL,368,ALD_H,CFQ_H
CFDDS,LBX2DF,741,VOCWB_H,CFQ_H
CFDDS,LBX4CE,724,VOCWB_H,CFQ_H
CFDDS,LBXV06,683,VOCWB_H,CFQ_H
CFDDS,LBXV07N,724,VOCWB_H,CFQ_H
CFDDS,LBXV08N,720,VOCWB_H,CFQ_H
CFDDS,LBXV1D,734,VOCWB_H,CFQ_H
CFDDS,LBXV2A,741,VOCWB_H,CFQ_H
CFDDS,LBXV3B,736,VOCWB_H,CFQ_H
CFDDS,LBXV4C,697,VOCWB_H,CFQ_H
CFDDS,LBXVBF,734,VOCWB_H,CFQ_H
CFDDS,LBXVBM,732,VOCWB_H,CFQ_H
CFDDS,LBXVBZ,712,VOCWB_H,CFQ_H
CFDDS,LBXVC6,706,VOCWB_H,CFQ_H
CFDDS,LBXVCB,742,VOCWB_H,CFQ_H
CFDDS,LBXVCF,728,VOCWB_H,CFQ_H
CFDDS,LBXVCM,740,VOCWB_H,CFQ_H
CFDDS,LBXVCT,740,VOCWB_H,CFQ_H
CFDDS,LBXVDB,736,VOCWB_H,CFQ_H
CFDDS,LBXVDE,742,VOCWB_H,CFQ_H
CFDDS,LBXVDEE,708,VOCWB_H,CFQ_H
CFDDS,LBXVDX,719,VOCWB_H,CFQ_H
CFDDS,LBXVEA,731,VOCWB_H,CFQ_H
CFDDS,LBXVEB,715,VOCWB_H,CFQ_H
CFDDS,LBXVEC,738,VOCWB_H,CFQ_H
CFDDS,LBXVFN,742,VOCWB_H,CFQ_H
CFDDS,LBXVIPB,742,VOCWB_H,CFQ_H
CFDDS,LBXVMC,726,VOCWB_H,CFQ_H
CFDDS,LBXVMCP,731,VOCWB_H,CFQ_H
CFDDS,LBXVME,709,VOCWB_H,CFQ_H
CFDDS,LBXVNB,734,VOCWB_H,CFQ_H
CFDDS,LBXVOX,742,VOCWB_H,CFQ_H
CFDDS,LBXVTC,716,VOCWB_H,CFQ_H
CFDDS,LBXVTE,742,VOCWB_H,CFQ_H
CFDDS,LBXVTFT,742,VOCWB_H,CFQ_H
CFDDS,LBXVTHF,713,VOCWB_H,CFQ_H
CFDDS,LBXVTO,721,VOCWB_H,CFQ_H
CFDDS,LBXVTP,738,VOCWB_H,CFQ_H
CFDDS,LBXVVB,730,VOCWB_H,CFQ_H
CFDDS,LBXVXY,736,VOCWB_H,CFQ_H
CFDDS,LBXACR,473,AMDGYD_H,CFQ_H
CFDDS,LBXGLY,457,AMDGYD_H,CFQ_H
CFDDS,LBXBCD,773,PBCD_H,CFQ_H
CFDDS,LBXBMN,773,PBCD_H,CFQ_H
CFDDS,LBXBPB,773,PBCD_H,CFQ_H
CFDDS,LBXBSE,773,PBCD_H,CFQ_H
CFDDS,LBXTHG,773,PBCD_H,CFQ_H
CFDDS,LBXBGE,773,IHGEM_H,CFQ_H
CFDDS,LBXBGM,773,IHGEM_H,CFQ_H
CFDDS,LBXIHG,773,IHGEM_H,CFQ_H
CFDDS,LBXCOT,1532,COT_H,CFQ_H
CFDDS,LBXHCT,1532,COT_H,CFQ_H
CFDDS,LBXEMA,4,TGEMA_H,CFQ_H
CFDDS,LBXTTG,1520,TGEMA_H,CFQ_H
CFDDS,LBXEOA,495,ETHOX_H,CFQ_H
CFDDS,LBXFOR,428,FORMAL_H,CFQ_H
CFDDS,LBXHA,1539,HEPA_H,CFQ_H
CFDDS,LBXHBS,1538,HEPB_S_H,CFQ_H
CFDDS,LBXHCG,32,HEPC_H,CFQ_H
CFDDS,LBXHCR,1528,HEPC_H,CFQ_H
CFDDS,LBXHE1,0,HSV_H,CFQ_H
CFDDS,LBXHE2,0,HSV_H,CFQ_H
CFDDS,LBXMPAH,515,PFAS_H,CFQ_H
CFDDS,LBXPFBS,515,PFAS_H,CFQ_H
CFDDS,LBXPFDE,515,PFAS_H,CFQ_H
CFDDS,LBXPFDO,515,PFAS_H,CFQ_H
CFDDS,LBXPFHP,515,PFAS_H,CFQ_H
CFDDS,LBXPFHS,515,PFAS_H,CFQ_H
CFDDS,LBXPFNA,515,PFAS_H,CFQ_H
CFDDS,LBXPFUA,515,PFAS_H,CFQ_H
CFDDS,LBXVD2MS,1539,VID_H,CFQ_H
CFDDS,LBXVD3MS,1539,VID_H,CFQ_H
CFDDS,LBXVE3MS,1504,VID_H,CFQ_H
CFDDS,LBXVIDMS,1539,VID_H,CFQ_H
CFDDS,ORXHPV,846,ORHPV_H,CFQ_H
CFDDS,PA_sedentary_activity_min_per_day,1582,PAQ_H,CFQ_H
CFDDS,PAQ_recreation_moderate_met,1591,PAQ_H,CFQ_H
CFDDS,PAQ_recreation_moderate_week,1591,PAQ_H,CFQ_H
CFDDS,PAQ_recreation_vigorous_met,1592,PAQ_H,CFQ_H
CFDDS,PAQ_recreation_vigorous_week,1592,PAQ_H,CFQ_H
CFDDS,PAQ_total_met,1587,PAQ_H,CFQ_H
CFDDS,PAQ_walk_met,1591,PAQ_H,CFQ_H
CFDDS,PAQ_walk_week,1591,PAQ_H,CFQ_H
CFDDS,PAQ_work_moderate_met,1589,PAQ_H,CFQ_H
CFDDS,PAQ_work_moderate_week,1589,PAQ_H,CFQ_H
CFDDS,PAQ_work_vigorous_met,1592,PAQ_H,CFQ_H
CFDDS,PAQ_work_vigorous_week,1592,PAQ_H,CFQ_H
CFDDS,SMQ_current_ever_never,1591,SMQ_H,CFQ_H
CFDDS,SMQ_how_long_since_quit_years,567,SMQ_H,CFQ_H
CFDDS,SMQ710,196,SMQRTU_H,CFQ_H
CFDDS,SMQ720,196,SMQRTU_H,CFQ_H
CFDDS,SMQ725,196,SMQRTU_H,CFQ_H
CFDDS,SMQ740,2,SMQRTU_H,CFQ_H
CFDDS,SMQ770,16,SMQRTU_H,CFQ_H
CFDDS,SMQ800,8,SMQRTU_H,CFQ_H
CFDDS,SMQ817,7,SMQRTU_H,CFQ_H
CFDDS,SMQ830,5,SMQRTU_H,CFQ_H
CFDDS,SMQ840,5,SMQRTU_H,CFQ_H
CFDDS,URX14D,530,EPHPP_H,CFQ_H
CFDDS,URXBP3,530,EPHPP_H,CFQ_H
CFDDS,URXBPF,530,EPHPP_H,CFQ_H
